approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0000,357.9133ms
adaptive,0.05,10,0.0000,16.295868s
adaptive,0.05,20,0.0000,31.0472955s
adaptive,0.05,30,0.0000,44.4316398s
adaptive,0.05,40,0.0000,57.5274095s
adaptive,0.05,50,0.0000,1m9.6201428s
adaptive,0.05,60,0.0000,1m36.0034948s
adaptive,0.05,70,0.0000,1m58.3616552s
adaptive,0.05,80,0.0000,2m14.5221715s
adaptive,0.05,90,0.0000,1m57.756059s
