approach,tolerance,ratio,asr,time
sliding,0.05,0,0.2120,57.5202689s
sliding,0.05,10,0.1770,1m36.0027811s
sliding,0.05,20,0.1490,1m55.9678622s
sliding,0.05,30,0.1250,3m33.9365406s
sliding,0.05,40,0.0880,5m8.2189916s
sliding,0.05,50,0.0740,7m3.0930316s
sliding,0.05,60,0.0510,7m15.6518955s
sliding,0.05,70,0.0490,8m8.4075165s
sliding,0.05,80,0.0320,7m32.1600263s
sliding,0.05,90,0.0210,7m0.8616693s
