approach,tolerance,ratio,asr,time
sliding,0.05,0,0.8320,2m51.9517011s
sliding,0.05,10,0.7330,2m50.8504469s
sliding,0.05,20,0.6430,2m50.332811s
sliding,0.05,30,0.5580,2m49.3998788s
sliding,0.05,40,0.4990,2m46.0432879s
sliding,0.05,50,0.4290,2m46.2847278s
sliding,0.05,60,0.3320,2m39.366368s
sliding,0.05,70,0.2540,2m36.1440547s
sliding,0.05,80,0.1780,2m33.3597995s
sliding,0.05,90,0.0810,2m24.9209809s
