approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.1660,43.1879529s
adaptive,0.05,10,0.1320,1m11.3287344s
adaptive,0.05,20,0.0960,1m35.9361347s
adaptive,0.05,30,0.0880,2m6.0002048s
adaptive,0.05,40,0.0550,2m44.3995922s
adaptive,0.05,50,0.0330,3m51.9754291s
adaptive,0.05,60,0.0430,5m14.6584384s
adaptive,0.05,70,0.0240,6m44.5104912s
adaptive,0.05,80,0.0040,8m10.0962123s
adaptive,0.05,90,0.0030,8m53.5767265s
