household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,4545.9980933,595.9256905922969,5.7895792,1.9657059800298873e-05,3401480.0,726649.513253199,0.0,0.0,988050.0,895808.330503797,1576030.0,82945.83306123482
MAC000252.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,2198.7224681,92.70142710343266,8.4965756,1.9288453656586078e-05,5171340.0,1026494.339649924,0.0,0.0,1035070.0,898621.6520006873,1837320.0,629153.7769982081
MAC000253.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,4638.225654,6.513585584504322,3.647732,0.0,3900610.0,863382.0262330126,0.0,0.0,1146370.0,804054.6057327201,1839670.0,619112.6051768684
MAC000255.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,2336.7588462,16.752378354901747,4.947753,0.0,5813950.0,1070247.7462407167,0.0,0.0,872870.0,995174.0987273422,2288920.0,749764.6516667006
MAC000256.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,1453.2021847,378.4413540387543,4.6953094,1.0595596569589043e-05,5691990.0,1072922.208477597,191700.0,606208.6274542784,780260.0,801064.44906484,1688710.0,531102.1944974433
MAC000258.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,1614.7255692,661.1448568789178,4.0032005999999996,1.841014213256036e-05,5827360.0,841387.8233807127,0.0,0.0,1291750.0,726066.5645180965,1910220.0,668560.3634344139
MAC000271.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,3161.7152770000002,923.5484515101002,3.2921705,2.5500544656535913e-05,5639340.0,748977.305990568,0.0,0.0,811530.0,910738.7612384916,2050590.0,761140.8154868585
MAC000272.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,5225.378577,1919.4608631545818,3.9299549,2.0289296576144426e-05,3916300.0,878535.0508406339,0.0,0.0,989330.0,893140.7417398199,1862610.0,583062.3874566655
MAC000274.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,3736.8991075,245.9933227239901,6.0631696,1.9437649606536474e-05,5093950.0,849856.4483357044,0.0,0.0,359850.0,764645.125023512,1785490.0,702023.7309220948
MAC004539.csv,0.1,0.0,0.00919999999999998,0.0028596814119369557,0.0184,0.002756809750418044,6.2,3.521363372331802,1012.051162,4.145733899645152,1.6677139999999997,0.0,3326050.0,411095.3207928518,54070.0,170984.3530853043,985070.0,853447.8843035597,1563770.0,636647.9387297888
