household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,3113.1493382,2839.2954406374506,5.7895633,2.000583248300434e-05,5803340.0,606520.3728372747,154480.0,488508.65294281126,763790.0,807287.3582422667,2075200.0,995374.1462943023
MAC000252.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,6788.2134768000005,944.0450731405896,8.4965818,2.7539063165098035e-05,5758780.0,611777.1703996663,0.0,0.0,1476710.0,598987.7821977859,2047150.0,736196.7283123294
MAC000253.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,709.2766385,368.1773683123276,3.6477069999999996,2.714569742854469e-05,5840020.0,824362.0372411897,0.0,0.0,859220.0,841179.4230589439,1917690.0,676723.0903405026
MAC000255.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,5555.2657239,493.8202381910215,4.947784799999999,1.5237380935662968e-05,5805550.0,991608.1722244034,0.0,0.0,474180.0,763629.1636360908,1971340.0,666410.4844446685
MAC000256.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,2701.5022387,329.76869221466194,4.6952826000000005,2.1634334851107623e-05,5733230.0,791031.7918179183,183910.0,581574.4844815666,801930.0,846281.7078254734,1642770.0,519451.92494910763
MAC000258.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,621.3841691,289.3282030360616,4.003195,2.4517567398063547e-05,4949680.0,537262.0482078037,0.0,0.0,314850.0,507241.74217033834,2238860.0,731708.9649125076
MAC000271.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,2372.0111849,19.918826300076603,3.292148,0.0,5885210.0,1072832.1412141894,157810.0,499039.03755117196,799250.0,843739.308409627,1788750.0,724086.6664671816
MAC000272.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,2936.4487847,374.48151851616575,3.9299622,1.2795832654976273e-05,5677500.0,855538.3633193262,156160.0,493821.2794118941,1044780.0,739191.0710740191,1748060.0,591240.4947791268
MAC000274.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,8985.6365903,4119.174417248014,6.0631797999999995,1.5440207252576383e-05,5415260.0,1079348.3324055616,314880.0,663826.546621932,1293370.0,606068.4524045119,2000230.0,629607.7880536246
MAC004539.csv,0.6,0.0,0.0,0.0,0.0,0.0,8.4,2.065591117977289,3475.0973535,681.581473600122,1.6677165999999999,1.2649110640433692e-06,5530000.0,853186.5537826739,0.0,0.0,642130.0,830006.1272196864,2236230.0,558263.6614241219
