household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.54,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,2525.3443695,536.102604111212,5.7895752,1.9234228748608403e-05,5054930.0,4213172.0942381015,0.0,0.0,1090600.0,2447333.182148366,264100.0,835157.530050469
MAC000252.csv,0.5,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,7012.36917,424.37498363745414,8.4965723,2.179220043951769e-05,6937510.0,3139258.6065467396,0.0,0.0,0.0,0.0,1680920.0,3557186.647962747
MAC000253.csv,0.52,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,3035.0001153000003,384.07959799655913,3.6476778000000003,3.6147844564971813e-06,4992280.0,3939076.2582672155,0.0,0.0,178380.0,564087.0890208355,1112220.0,1997702.5035997948
MAC000255.csv,0.5,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,2581.1071309,648.7890980588219,4.9477848,2.1096603202569544e-05,6434240.0,3718472.145683254,157260.0,497299.78483807936,640090.0,1655324.2867587404,4662680.0,4425876.422635911
MAC000256.csv,0.5,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,4437.0401618000005,375.4402212234815,4.6952814,1.468332387446295e-05,4629130.0,3142958.6588471415,0.0,0.0,354710.0,828709.4658429924,1179800.0,3161044.6712018056
MAC000258.csv,0.7,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,5552.319591699999,247.60335726249465,4.0031669999999995,1.6872067646495854e-05,3719400.0,3648573.930242396,0.0,0.0,509920.0,1181580.1301646875,1795170.0,3103311.6752019036
MAC000271.csv,0.6599999999999999,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,4544.6905611,411.43674202874433,3.2921795000000005,5.270462768152475e-07,7291760.0,4792077.758643832,0.0,0.0,1031610.0,3262237.257006302,1004420.0,1967011.4402875805
MAC000272.csv,0.6,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,4979.5189150999995,12.889070380233148,3.9299720000000002,0.0,6451680.0,5232867.027378226,0.0,0.0,1504130.0,3011790.466391121,2218550.0,3104228.6775909048
MAC000274.csv,0.5,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,7653.4053761000005,669.399643612766,6.0631685,1.175915718823494e-05,4177340.0,3743507.381884297,178050.0,563043.53739298,775540.0,1835326.1455241258,1926750.0,3670066.389120986
MAC004539.csv,0.74,0.0,0.01019999999999998,0.0031198290551460255,0.00819999999999997,0.0018737959096740292,8.1,2.4698178070456938,1859.1546927,245.58951137573678,1.6677192,2.5298221281333324e-06,5904160.0,3635599.3182234294,0.0,0.0,2282830.0,4218482.918735913,2788600.0,4143657.7247644383
