household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,2857.9148555,814.9091565845787,5.7895539,1.28101522237879e-05,5986330.0,2909344.8502865536,0.0,0.0,525020.0,889196.4572329085,1254510.0,1619425.4464332575
MAC000252.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,11368.7032244,4075.644424636151,8.4965718,1.8425827283694105e-05,5416820.0,3181120.4831701117,956800.0,2404981.8682615194,1071230.0,2756201.1828077994,1962570.0,3739283.50416969
MAC000253.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,3397.3319304999995,373.18094180308435,3.6477024,1.5392638933417023e-05,5668690.0,4185472.606116967,0.0,0.0,1001270.0,3166293.7527967934,2630040.0,3804944.7588923313
MAC000255.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,4693.731455,492.6298983549317,4.9477744999999995,2.3731132856593935e-05,6037380.0,3043831.639306689,0.0,0.0,1006310.0,3182231.632204042,921930.0,1237288.6549494693
MAC000256.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,11949.813354499998,519.1364299592633,4.6952866,2.380569492992638e-05,4120000.0,2541525.0653451714,0.0,0.0,636670.0,860432.031081544,1441260.0,2070462.8817945248
MAC000258.csv,0.5,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,3393.3409462000004,251.88299630546703,4.003214,9.486832980947473e-06,4823030.0,3464665.397681122,0.0,0.0,1805090.0,2888997.418348141,1972200.0,3667822.6250582086
MAC000271.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,5582.0320228,408.4320351097325,3.2921534,7.229568912760923e-06,6883040.0,4622479.115318484,0.0,0.0,226170.0,715212.3384002823,3665940.0,4315685.325826659
MAC000272.csv,0.8200000000000001,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,3861.2851538000004,242.7878409442896,3.9299388,2.175520371975365e-05,5169870.0,3179267.9402130716,0.0,0.0,760350.0,1157888.0892479299,2522520.0,4013877.5117778014
MAC000274.csv,0.9,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,10380.3660668,2570.1259585451717,6.0631721,1.9935730067762112e-05,3917690.0,3835588.210272028,0.0,0.0,1078400.0,1729880.9393841082,1435200.0,1860231.049568246
MAC004539.csv,0.5800000000000001,0.0,0.0029000000000000002,0.0011972189997378649,0.0052999999999999905,0.001766981104093132,12.9,1.8529256146249726,1105.023292,4.504570301371732,1.667741,0.0,6805790.0,4717339.993035152,0.0,0.0,1340790.0,3227301.6256963373,1791650.0,1989511.0495071677
