household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4141.825462,0.0,-0.312797,0.0,10156300.0,0.0
MAC000222.csv,0.9,0.0,0.0,0.0,113.0,0.0,-5196.202385,0.0,-0.8532270000000001,0.0,2059700.0,0.0
MAC000226.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4035.2193849999994,0.0,-0.286893,0.0,0.0,0.0
MAC000230.csv,0.9,0.0,0.0,0.0,113.0,0.0,-3200.134231,0.0,-0.195847,0.0,8089900.0,0.0
MAC000238.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4155.612769,0.0,-0.18346,0.0,0.0,0.0
MAC000239.csv,0.8,0.0,0.0,0.0,124.0,0.0,-1989.205692,0.0,-0.037118,0.0,0.0,0.0
MAC000243.csv,0.8,0.0,0.0,0.0,124.0,0.0,-2781.954769,0.0,-0.277271,0.0,0.0,0.0
MAC000244.csv,0.3,0.0,0.49149112317174126,0.0,85.0,0.0,1166.743077,0.0,-0.012396,0.0,0.0,0.0
MAC000245.csv,0.8,0.0,0.0,0.0,124.0,0.0,-4933.812231,0.0,-0.663332,0.0,6747300.0,0.0
MAC000246.csv,0.8,0.0,0.0,0.0,124.0,0.0,-2725.021308,0.0,-0.439846,0.0,3509500.0,0.0
