household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4141.825462,0.0,-0.312797,0.0,6253100.0,0.0
MAC000222.csv,0.9,0.0,0.0,0.0,113.0,0.0,-5196.202385,0.0,-0.8532270000000001,0.0,4008000.0,0.0
MAC000226.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4035.2193849999994,0.0,-0.286893,0.0,4593500.0,0.0
MAC000230.csv,0.9,0.0,0.0,0.0,113.0,0.0,-3200.134231,0.0,-0.195847,0.0,4006300.0,0.0
MAC000238.csv,0.9,0.0,0.0,0.0,113.0,0.0,-4155.612769,0.0,-0.18346,0.0,4012800.0,0.0
MAC000239.csv,0.3,0.0,0.5000436414419132,0.0,132.0,0.0,1301.461077,0.0,-0.047128,0.0,0.0,0.0
MAC000243.csv,0.1,0.0,0.9999999999999998,0.0,119.0,0.0,3728.873385,0.0,-0.4476760000000001,0.0,0.0,0.0
MAC000244.csv,0.1,0.0,0.9999999999999998,0.0,119.0,0.0,2736.828923,0.0,-0.013911000000000001,0.0,0.0,0.0
MAC000245.csv,0.9,0.0,0.0,0.0,113.0,0.0,-8020.499923,0.0,-0.72169,0.0,4010800.0,0.0
MAC000246.csv,0.1,0.0,0.9999999999999998,0.0,119.0,0.0,5085.537923,0.0,-0.345726,0.0,0.0,0.0
