household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.4,0.0,0.2474809969948736,0.0,103.0,0.0,1585.945308,0.0,-0.3029,0.0,0.0,0.0
MAC000222.csv,0.8,0.0,0.0,0.0,81.0,0.0,-4697.421,0.0,-0.9149420000000001,0.0,10169700.0,0.0
MAC000226.csv,0.8,0.0,0.0,0.0,81.0,0.0,-2503.919538,0.0,-0.278967,0.0,2600000.0,0.0
MAC000230.csv,0.8,0.0,0.0,0.0,81.0,0.0,-2675.695615,0.0,-0.193025,0.0,0.0,0.0
MAC000238.csv,0.8,0.0,0.0,0.0,81.0,0.0,-2791.606462,0.0,-0.186575,0.0,7654500.0,0.0
MAC000239.csv,0.5,0.0,0.0,0.0,135.0,0.0,-217.608769,0.0,-0.041899,0.0,2003800.0,0.0
MAC000243.csv,0.8,0.0,0.0,0.0,81.0,0.0,-2781.954769,0.0,-0.277271,0.0,8203700.0,0.0
MAC000244.csv,0.5,0.0,0.0,0.0,135.0,0.0,-330.044769,0.0,-0.012659,0.0,2004500.0,0.0
MAC000245.csv,0.8,0.0,0.0,0.0,81.0,0.0,-4933.812231,0.0,-0.663332,0.0,0.0,0.0
MAC000246.csv,0.8,0.0,0.0,0.0,81.0,0.0,-2725.021308,0.0,-0.439846,0.0,10098200.0,0.0
