household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.1,0.0,1.0,0.0,109.0,0.0,4234.301154,0.0,-0.363364,0.0,0.0,0.0
MAC000222.csv,0.2,0.0,0.7433069465445166,0.0,81.0,0.0,1262.232077,0.0,-1.963448,0.0,2003700.0,0.0
MAC000226.csv,0.1,0.0,1.0,0.0,109.0,0.0,3914.788923,0.0,-0.234501,0.0,0.0,0.0
MAC000230.csv,0.1,0.0,1.0,0.0,109.0,0.0,3114.916692,0.0,-0.253958,0.0,0.0,0.0
MAC000238.csv,0.1,0.0,1.0,0.0,109.0,0.0,3089.098154,0.0,-0.352693,0.0,0.0,0.0
MAC000239.csv,0.1,0.0,1.0,0.0,109.0,0.0,2867.564923,0.0,-0.05021,0.0,0.0,0.0
MAC000243.csv,0.3,0.0,0.5031575202348129,0.0,78.0,0.0,1632.311692,0.0,-0.354639,0.0,0.0,0.0
MAC000244.csv,0.1,0.0,1.0,0.0,109.0,0.0,2736.828923,0.0,-0.013911000000000001,0.0,0.0,0.0
MAC000245.csv,0.7,0.0,0.0,0.0,87.0,0.0,-2930.753769,0.0,-0.629392,0.0,0.0,0.0
MAC000246.csv,0.2,0.0,0.7433069465445166,0.0,81.0,0.0,4552.244538,0.0,-0.34864,0.0,0.0,0.0
