household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.1,0.0,1.0,0.0,79.0,0.0,4234.301154,0.0,-0.363364,0.0,1583200.0,0.0
MAC000222.csv,0.1,0.0,1.0,0.0,79.0,0.0,4471.549769,0.0,-1.931579,0.0,583600.0,0.0
MAC000226.csv,0.1,0.0,1.0,0.0,79.0,0.0,3914.788923,0.0,-0.234501,0.0,0.0,0.0
MAC000230.csv,0.3,0.0,0.4643334223884584,0.0,98.0,0.0,2258.428231,0.0,-0.228636,0.0,1929100.0,0.0
MAC000238.csv,0.3,0.0,0.4643334223884584,0.0,98.0,0.0,978.3829229999999,0.0,-0.310467,0.0,0.0,0.0
MAC000239.csv,0.4,0.0,0.22896072668982098,0.0,98.0,0.0,996.476,0.0,-0.045647,0.0,3090500.0,0.0
MAC000243.csv,0.3,0.0,0.4643334223884584,0.0,98.0,0.0,1632.311692,0.0,-0.354639,0.0,1997100.0,0.0
MAC000244.csv,0.4,0.0,0.22896072668982098,0.0,98.0,0.0,898.5220000000002,0.0,-0.01096,0.0,1535700.0,0.0
MAC000245.csv,0.7,0.0,0.0,0.0,112.0,0.0,-2930.753769,0.0,-0.629392,0.0,8316100.0,0.0
MAC000246.csv,0.3,0.0,0.4643334223884584,0.0,98.0,0.0,3134.470231,0.0,-0.339465,0.0,2006300.0,0.0
