household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.6,0.0,0.0,0.0,101.0,0.0,-212.438846,0.0,-0.262167,0.0,0.0,0.0
MAC000222.csv,0.4,0.0,0.2616899097621,0.0,123.0,0.0,-1202.164231,0.0,-1.361667,0.0,0.0,0.0
MAC000226.csv,0.1,0.0,0.9999999999999998,0.0,90.0,0.0,3914.788923,0.0,-0.234501,0.0,0.0,0.0
MAC000230.csv,0.4,0.0,0.2616899097621,0.0,123.0,0.0,870.886692,0.0,-0.212779,0.0,0.0,0.0
MAC000238.csv,0.1,0.0,0.9999999999999998,0.0,90.0,0.0,3089.098154,0.0,-0.352693,0.0,0.0,0.0
MAC000239.csv,0.4,0.0,0.2616899097621,0.0,123.0,0.0,996.476,0.0,-0.045647,0.0,0.0,0.0
MAC000243.csv,0.4,0.0,0.2616899097621,0.0,123.0,0.0,1157.089077,0.0,-0.326059,0.0,0.0,0.0
MAC000244.csv,0.6,0.0,0.0,0.0,101.0,0.0,-651.273846,0.0,-0.015529999999999999,0.0,0.0,0.0
MAC000245.csv,0.4,0.0,0.2616899097621,0.0,123.0,0.0,3112.514077,0.0,-0.561489,0.0,0.0,0.0
MAC000246.csv,0.6,0.0,0.0,0.0,101.0,0.0,830.579462,0.0,-0.322912,0.0,0.0,0.0
