household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.1,0.0,1.0,0.0,109.0,0.0,4234.301154,0.0,-0.363364,0.0,4903200.0,0.0
MAC000222.csv,0.1,0.0,1.0,0.0,109.0,0.0,4471.549769,0.0,-1.931579,0.0,0.0,0.0
MAC000226.csv,0.5,0.0,0.0,0.0,112.0,0.0,-215.31953800000002,0.0,-0.292338,0.0,0.0,0.0
MAC000230.csv,0.9,0.0,0.0,0.0,126.0,0.0,-3200.134231,0.0,-0.195847,0.0,4005500.0,0.0
MAC000238.csv,0.9,0.0,0.0,0.0,126.0,0.0,-4155.612769,0.0,-0.18346,0.0,4086600.0,0.0
MAC000239.csv,0.9,0.0,0.0,0.0,126.0,0.0,-2307.211538,0.0,-0.038381,0.0,4006600.0,0.0
MAC000243.csv,0.9,0.0,0.0,0.0,126.0,0.0,-4257.387846,0.0,-0.285103,0.0,4005700.0,0.0
MAC000244.csv,0.9,0.0,0.0,0.0,126.0,0.0,-2463.898769,0.0,-0.016546,0.0,4030400.0,0.0
MAC000245.csv,0.9,0.0,0.0,0.0,126.0,0.0,-8020.499923,0.0,-0.72169,0.0,4007600.0,0.0
MAC000246.csv,0.9,0.0,0.0,0.0,126.0,0.0,-4679.253,0.0,-0.520475,0.0,6086300.0,0.0
