household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.9,0.0,0.0,0.0,123.0,0.0,-4141.825462,0.0,-0.312797,0.0,12748500.0,0.0
MAC000222.csv,0.9,0.0,0.0,0.0,123.0,0.0,-5196.202385,0.0,-0.8532270000000001,0.0,10972200.0,0.0
MAC000226.csv,0.9,0.0,0.0,0.0,123.0,0.0,-4035.2193849999994,0.0,-0.286893,0.0,14310500.0,0.0
MAC000230.csv,0.9,0.0,0.0,0.0,123.0,0.0,-3200.134231,0.0,-0.195847,0.0,12694700.0,0.0
MAC000238.csv,0.3,0.0,0.5194545454545455,0.0,87.0,0.0,978.3829229999999,0.0,-0.310467,0.0,4806500.0,0.0
MAC000239.csv,0.4,0.0,0.2311818181818182,0.0,131.0,0.0,996.476,0.0,-0.045647,0.0,6311400.0,0.0
MAC000243.csv,0.3,0.0,0.5194545454545455,0.0,87.0,0.0,1632.311692,0.0,-0.354639,0.0,4981100.0,0.0
MAC000244.csv,0.4,0.0,0.2311818181818182,0.0,131.0,0.0,898.5220000000002,0.0,-0.01096,0.0,4753100.0,0.0
MAC000245.csv,0.7,0.0,0.0,0.0,112.0,0.0,-2930.753769,0.0,-0.629392,0.0,7392200.0,0.0
MAC000246.csv,0.3,0.0,0.5194545454545455,0.0,87.0,0.0,3134.470231,0.0,-0.339465,0.0,3776600.0,0.0
