household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.4,0.0,0.24257125530624618,0.0,108.0,0.0,1585.945308,0.0,-0.3029,0.0,0.0,0.0
MAC000222.csv,0.3,0.0,0.4752663952178809,0.0,86.0,0.0,555.931923,0.0,-1.564363,0.0,0.0,0.0
MAC000226.csv,0.4,0.0,0.24257125530624618,0.0,108.0,0.0,1216.183538,0.0,-0.282044,0.0,0.0,0.0
MAC000230.csv,0.3,0.0,0.4752663952178809,0.0,86.0,0.0,2258.428231,0.0,-0.228636,0.0,0.0,0.0
MAC000238.csv,0.3,0.0,0.4752663952178809,0.0,86.0,0.0,978.3829229999999,0.0,-0.310467,0.0,2003600.0,0.0
MAC000239.csv,0.3,0.0,0.4752663952178809,0.0,86.0,0.0,1301.461077,0.0,-0.047128,0.0,2002900.0,0.0
MAC000243.csv,0.4,0.0,0.24257125530624618,0.0,108.0,0.0,1157.089077,0.0,-0.326059,0.0,0.0,0.0
MAC000244.csv,0.3,0.0,0.4752663952178809,0.0,86.0,0.0,1166.743077,0.0,-0.012396,0.0,2005800.0,0.0
MAC000245.csv,0.4,0.0,0.24257125530624618,0.0,108.0,0.0,3112.514077,0.0,-0.561489,0.0,0.0,0.0
MAC000246.csv,0.4,0.0,0.24257125530624618,0.0,108.0,0.0,2592.967615,0.0,-0.335205,0.0,0.0,0.0
