household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.9,0.0,0.0,0.0,106.0,0.0,-4141.825462,0.0,-0.312797,0.0,6690700.0,0.0
MAC000222.csv,0.9,0.0,0.0,0.0,106.0,0.0,-5196.202385,0.0,-0.8532270000000001,0.0,3697500.0,0.0
MAC000226.csv,0.9,0.0,0.0,0.0,106.0,0.0,-4035.2193849999994,0.0,-0.286893,0.0,0.0,0.0
MAC000230.csv,0.9,0.0,0.0,0.0,106.0,0.0,-3200.134231,0.0,-0.195847,0.0,11976600.0,0.0
MAC000238.csv,0.9,0.0,0.0,0.0,106.0,0.0,-4155.612769,0.0,-0.18346,0.0,5630800.0,0.0
MAC000239.csv,0.9,0.0,0.0,0.0,106.0,0.0,-2307.211538,0.0,-0.038381,0.0,3014400.0,0.0
MAC000243.csv,0.9,0.0,0.0,0.0,106.0,0.0,-4257.387846,0.0,-0.285103,0.0,10222000.0,0.0
MAC000244.csv,0.9,0.0,0.0,0.0,106.0,0.0,-2463.898769,0.0,-0.016546,0.0,0.0,0.0
MAC000245.csv,0.9,0.0,0.0,0.0,106.0,0.0,-8020.499923,0.0,-0.72169,0.0,0.0,0.0
MAC000246.csv,0.9,0.0,0.0,0.0,106.0,0.0,-4679.253,0.0,-0.520475,0.0,12892400.0,0.0
