household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,1585.945308,0.0,-0.3029,0.0,5581000.0,0.0
MAC000222.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,-1202.164231,0.0,-1.361667,0.0,0.0,0.0
MAC000226.csv,0.2,0.0,0.731954263768875,0.0,83.0,0.0,3335.9747689999995,0.0,-0.24619200000000002,0.0,2330500.0,0.0
MAC000230.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,870.886692,0.0,-0.212779,0.0,0.0,0.0
MAC000238.csv,0.2,0.0,0.731954263768875,0.0,83.0,0.0,2433.344,0.0,-0.375622,0.0,0.0,0.0
MAC000239.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,996.476,0.0,-0.045647,0.0,0.0,0.0
MAC000243.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,1157.089077,0.0,-0.326059,0.0,0.0,0.0
MAC000244.csv,0.7,0.0,0.0,0.0,109.0,0.0,-894.5809229999999,0.0,-0.015195999999999998,0.0,1549400.0,0.0
MAC000245.csv,0.2,0.0,0.731954263768875,0.0,83.0,0.0,6665.913615,0.0,-0.635904,0.0,0.0,0.0
MAC000246.csv,0.4,0.0,0.2606266911058741,0.0,123.0,0.0,2592.967615,0.0,-0.335205,0.0,0.0,0.0
