household_id,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Advanced Reidentification Rate,Standard Deviation Advance Reidentification Rate,Reidentification Duration (NS)_mean,Reidentification Duration (NS)_std,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time,Average Decryption Time,Standard Deviation Decryption Time,Average Summation Operations Time,Standard Deviation Summation Operations Time,Average Deviation Operations Time,Standard Deviation Deviation Operations Time
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.6,,0.024,,0.002,,5404947.0,,4.0,,116758.769231,,273.067591,,13200100.0,,0.0,,0.0,,5233000.0,
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.1,,0.024,,0.002,,5404947.0,,4.0,,0.0,,2.741505,,6009000.0,,0.0,,0.0,,0.0,
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.1,,0.024,,0.002,,5404947.0,,4.0,,6716.846154,,83.407342,,8941200.0,,0.0,,0.0,,5173200.0,
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.25,,0.024,,0.002,,5404947.0,,4.0,,30239.153846,,172.353801,,5181800.0,,0.0,,0.0,,0.0,
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.1,,0.024,,0.002,,5404947.0,,4.0,,12761.615385,,188.476829,,6489800.0,,0.0,,0.0,,0.0,
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.15,,0.024,,0.002,,5404947.0,,4.0,,20230.692308,,153.72771,,7137300.0,,0.0,,0.0,,0.0,
f5850315-552a-440f-9871-173212ad467f.csv,0.3,,0.024,,0.002,,5404947.0,,4.0,,52516.461538,,182.685949,,7624500.0,,0.0,,10113200.0,,0.0,
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.2,,0.024,,0.002,,5404947.0,,4.0,,22490.307692,,127.594443,,7426800.0,,0.0,,0.0,,10448200.0,
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.1,,0.024,,0.002,,5404947.0,,4.0,,3228.307692,,71.674623,,8026800.0,,0.0,,0.0,,10222000.0,
