household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.9,0.0,0.0,0.0,125.0,0.0,-53830.0,0.0,-469.121279,0.0,8567000.0,0.0
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.9,0.0,0.0,0.0,125.0,0.0,16.307692,0.0,-1.17382,0.0,0.0,0.0
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.9,0.0,0.0,0.0,125.0,0.0,-33251.538462,0.0,-149.69695,0.0,9421900.0,0.0
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.9,0.0,0.0,0.0,125.0,0.0,-83096.846154,0.0,-278.603629,0.0,1024700.0,0.0
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.9,0.0,0.0,0.0,125.0,0.0,-85356.07692299999,0.0,-424.30669,0.0,0.0,0.0
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.9,0.0,0.0,0.0,125.0,0.0,-90359.230769,0.0,-256.732559,0.0,13253500.0,0.0
f5850315-552a-440f-9871-173212ad467f.csv,0.9,0.0,0.0,0.0,125.0,0.0,-115814.307692,0.0,-585.225016,0.0,0.0,0.0
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.9,0.0,0.0,0.0,125.0,0.0,-53787.307692,0.0,-284.078597,0.0,7232000.0,0.0
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.9,0.0,0.0,0.0,125.0,0.0,-34399.615385,0.0,-82.323541,0.0,0.0,0.0
