household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.29,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,4712.96112964,999.5797929897009,5.78956236,1.774795762914132e-05,3532884.0,1086329.4166135797,0.0,0.0,469544.0,887148.3604223139,1387772.0,1420659.6919858512
MAC000252.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,3163.58463124,2562.1393488645977,8.49657396,1.8091158060878727e-05,4210308.0,1162442.713255152,80508.0,278652.71384526894,262848.0,568579.3019447683,2017292.0,1419468.9760963426
MAC000253.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,4667.80262752,215.92288353357168,3.6477108799999995,3.876424469281945e-06,4026500.0,1192169.6897533785,0.0,0.0,511100.0,805481.9230332443,1485364.0,1524441.704329818
MAC000255.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,2410.94062404,17.23073550553339,4.94777556,1.2603174203325096e-05,4143292.0,1320588.814039657,24536.0,122679.99999999999,808060.0,1331269.6029855611,1661468.0,1406820.8792996118
MAC000256.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,4855.71914452,2975.2765091841547,4.69527648,1.9281078807963936e-05,3938028.0,1130469.8962231001,0.0,0.0,571744.0,996859.2683523587,738508.0,742956.1566920801
MAC000258.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,1123.7999351600001,772.3259590575569,4.003173759999999,2.6508300586793863e-05,3862456.0,911200.8761701961,0.0,0.0,1019940.0,1389539.3259398357,1394640.0,1332239.7281770774
MAC000271.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,1120.22643088,551.9628323317098,3.29217728,2.3422780933792368e-05,3822656.0,1231422.2353576913,0.0,0.0,769936.0,1249002.358177651,1460860.0,1458875.5872817484
MAC000272.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,2334.18532932,623.6162365111633,3.92996692,2.091235679359639e-05,3569992.0,1053779.2107141484,0.0,0.0,830260.0,1130722.5735490264,1205556.0,1407761.9549246714
MAC000274.csv,0.3,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,5542.03310696,650.8829002787174,6.06317308,1.8625520127116025e-05,4068768.0,1129218.2180311005,0.0,0.0,1049148.0,1289833.9050435913,1307608.0,1308676.5779850523
MAC004539.csv,0.25,0.0,0.003439999999999996,0.0018502252115170478,0.016319999999999998,0.004079624165696312,6.48,3.2547401329957713,3751.2588496,355.6497190995397,1.66772744,1.1878131166123467e-05,4390880.0,1035412.8620989794,0.0,0.0,470404.0,770129.5570010715,1483472.0,1401226.0326585425
