household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.44,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,1193.42129172,447.64034923242986,5.78956908,2.1279724309135243e-05,3879644.0,1273493.7622802344,40836.0,204179.99999999997,1047096.0,1405009.4743096929,1303964.0,910013.4568052643
MAC000252.csv,0.41,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,5527.594351839999,722.4280489395084,8.49658044,2.2649650475754562e-05,4182428.0,875719.6971253607,0.0,0.0,536480.0,789022.232998961,1366848.0,1050093.4498573607
MAC000253.csv,0.4,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,464.42787680000004,103.50817054907208,3.6477274,1.743559577409173e-05,3969804.0,807301.6296486298,0.0,0.0,488224.0,1127323.3225506633,1424948.0,1028968.1150388805
MAC000255.csv,0.4,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,199.52599964,155.49090038064685,4.94777172,2.158803681046763e-05,4404932.0,1542854.3590047637,0.0,0.0,720616.0,1066740.45878086,1380856.0,1306057.9237027226
MAC000256.csv,0.4,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,6022.969427679999,386.358080458166,4.69528324,2.1610722647420878e-05,4126556.0,1039285.6826044832,39832.0,199160.00000000003,1006128.0,1397986.4301081991,1838616.0,1236079.3329043784
MAC000258.csv,0.4800000000000001,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,3238.6265169999997,21.894809445482686,4.003196,0.0,4010156.0,807380.2104543642,12488.0,62440.000000000015,446284.0,678378.3971599725,1132100.0,1350130.8627931837
MAC000271.csv,0.4,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,4725.78137216,17.44641248311124,3.292171,0.0,4129268.0,1344491.102524173,20356.0,101779.99999999999,542164.0,1084244.2536470585,1387096.0,1377133.4946426458
MAC000272.csv,0.4,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,2403.7552551999997,564.7625983974284,3.92995028,9.208329562589479e-06,4095144.0,1226323.9271225745,120396.0,601980.0,704300.0,1068838.2969373805,1583548.0,1480006.3755831143
MAC000274.csv,0.43,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,6618.28469756,642.8515078107896,6.06317764,2.2608774108041128e-05,3953428.0,1105722.0693284548,0.0,0.0,883856.0,1179982.9377579999,1320752.0,1199946.2596022096
MAC004539.csv,0.8,0.0,0.00048,0.0009183318209303941,0.010479999999999988,0.003548708685329544,6.28,2.3544284515213736,1454.99886488,386.33855926389987,1.667689,0.0,4424928.0,1407728.7778901164,0.0,0.0,724692.0,1103872.0879703409,1578820.0,1457828.3369450602
