household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Advanced Reidentification Rate_mean,Advanced Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std,Decryption Time (NS)_mean,Decryption Time (NS)_std,Summation Operations Time (NS)_mean,Summation Operations Time (NS)_std,Deviation Operations Time (NS)_mean,Deviation Operations Time (NS)_std
MAC000248.csv,0.13999999999999999,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,2092.3838779999996,10.520428094373862,5.789573,0.0,469810.0,1047977.7695373335,53430.0,168960.4953827965,502960.0,670888.8916123809,891590.0,1301945.6512380913
MAC000252.csv,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC000253.csv,0.13999999999999999,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,8155.4897611,3.157417380099761,3.647694,0.0,2357340.0,2357783.834781203,402890.0,1274050.0465052384,1162210.0,1167672.3355557509,567010.0,815776.9758538993
MAC000255.csv,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC000256.csv,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC000258.csv,0.7,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,5636.8452225,514.0508070620848,4.003179,2.6507860469363465e-05,7793880.0,1837966.197125991,104910.0,331754.54932826466,375720.0,724311.3139773225,2445550.0,1686919.1966751434
MAC000271.csv,0.7,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,3137.844346,417.25328091125954,3.292138,4.2163702136416345e-06,5955660.0,2310785.7938131974,603270.0,1907707.2440497782,1449760.0,1237610.2350004131,2361040.0,2511245.704249409
MAC000272.csv,0.35,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,1295.4814992,9.074145931246429,3.9299349999999995,0.0,3820190.0,2466394.3829223886,101820.0,321983.1113583444,776260.0,861047.1702138816,1150420.0,1105540.710140417
MAC000274.csv,0.06999999999999999,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,11885.5913122,4.965881473137174,6.063178,0.0,1003400.0,1497976.6420074783,0.0,0.0,525730.0,1131952.4215069977,764550.0,1106332.931856912
MAC004539.csv,0.7,0.0,0.0,0.0,0.0021999999999999997,0.0011352924243950935,6.4,4.273952113286562,3054.0137846000002,532.0895888368527,1.6677271,2.546653577636027e-05,4009030.0,2405962.4528565602,0.0,0.0,1228340.0,1317403.4336948993,2087290.0,1460325.5256962401
