,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,36713.5384615,67594.46770548185,-194.0741109,216.07242213033672,3128000,4272955.972938016
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.45999999999999996,0.21186998109427604,0.2706864604190064,0.24498661367464097,163.6,33.41722775921293,132.7846154,76.65078157911043,-1.0662638,0.5208875829476708,2671340,4013958.807627868
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,5382.099999900001,35419.29635250685,-85.6343114,70.0562160488764,1359860,1899124.3954342047
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-11983.8923077,60245.93678105906,-304.5257393,56.76569573390702,5420320,4384575.90722549
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-11171.7846154,62650.15481136913,-472.7261124,54.60865668877831,2051150,2062572.7393233918
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-8798.7307693,68321.40613804114,-240.0089677,19.122753132516145,1319350,1977846.9996157156
f5850315-552a-440f-9871-173212ad467f.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-23281.369230700002,79301.18592291643,-678.156325,145.0373267521702,2527690,3562578.4546370967
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-8954.084615200001,46188.931614364155,-273.8985412,96.36304537737652,3497250,3867682.530419361
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.56,0.28751811537130434,0.24918516067853722,0.2884590069827572,160.6,30.107953914022268,-5467.592307599999,23381.916094241336,-92.7241103,15.01096861744913,3522930,3767508.7672389327
