household_id,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Advanced Reidentification Rate,Standard Deviation Advanced Reidentification Rate,Reidentification Duration (NS)_mean,Reidentification Duration (NS)_std,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time,Average Decryption Time,Standard Deviation Decryption Time,Average Summation Operations Time,Standard Deviation Summation Operations Time,Average Deviation Operations Time,Standard Deviation Deviation Operations Time
MAC000248.csv,0.14,0.05291502622129181,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,2116.823898333333,1423.1574260310354,5.789542,5.196152422535557e-06,4124233.3333333335,3625626.3932365305,0.0,0.0,3386166.6666666665,5865012.709562814,3448333.3333333335,5972688.534766678
MAC000252.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,943.4422053333333,354.3189224165871,8.496589666666667,1.9139836292747527e-05,3995733.3333333335,3545824.3912147335,1293566.6666666667,2240523.1896441807,0.0,0.0,670566.6666666666,1161455.53652877
MAC000253.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,1760.8571793333333,1347.0837676298145,3.647672666666667,3.7859388970940003e-06,4265000.0,6112964.547582458,0.0,0.0,0.0,0.0,1530500.0,2650903.7609841665
MAC000255.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,3107.364128333333,1344.4704288782136,4.947766666666666,2.367136103700665e-05,5028066.666666667,5036973.500360443,0.0,0.0,0.0,0.0,0.0,0.0
MAC000256.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,1627.5589229999998,393.0596850705864,4.695304666666667,1.738773514107401e-05,3869466.6666666665,3351631.785165747,0.0,0.0,0.0,0.0,4660066.666666667,4250622.232489419
MAC000258.csv,0.1466666666666667,0.05033222956847167,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,2580.068102333333,765.4415668199076,4.003187,3.119294792069044e-05,8939800.0,2380255.3455459354,0.0,0.0,3192333.3333333335,5529283.528029046,0.0,0.0
MAC000271.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,2619.483436,805.1295405580986,3.292166,3.1192947921021444e-05,5586600.0,5677902.390848226,0.0,0.0,0.0,0.0,0.0,0.0
MAC000272.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,3490.6470256666667,1557.5696562333794,3.9299706666666663,1.3279056191358649e-05,8164200.0,2474276.4659592914,0.0,0.0,0.0,0.0,0.0,0.0
MAC000274.csv,0.13333333333333333,0.05773502691896258,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,3557.05723,1926.7609623336693,6.063191666666667,2.400694344014105e-05,5067766.666666667,905312.0143537993,0.0,0.0,175566.66666666666,304090.3867821759,5252000.0,5240935.263862739
MAC004539.csv,0.19999999999999998,0.1,0.024333333333333335,0.010785793124908957,0.030333333333333334,0.009609023536933051,4509585.666666667,320134.61939055176,3.3333333333333335,0.5773502691896257,2061.872436,1705.7113049838645,1.6677146666666667,2.193931022922772e-05,3967333.3333333335,753014.6634251776,0.0,0.0,0.0,0.0,1754200.0,3038363.5266373246
