household_id,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Advanced Reidentification Rate,Standard Deviation Advanced Reidentification Rate,Reidentification Duration (NS)_mean,Reidentification Duration (NS)_std,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time,Average Decryption Time,Standard Deviation Decryption Time,Average Summation Operations Time,Standard Deviation Summation Operations Time,Average Deviation Operations Time,Standard Deviation Deviation Operations Time
MAC000248.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,5403.896667,2641.195109591641,5.789579,1.6703293088611458e-05,6327300.0,3662350.4966073358,0.0,0.0,852100.0,1475880.4931294404,4335800.0,5181283.554294244
MAC000252.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,3042.4640773333335,2308.2928145252204,8.496572,2.0518284528423696e-05,5510566.666666667,4830253.548555534,0.0,0.0,333300.0,577292.5341627068,3364400.0,4222890.646228008
MAC000253.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,3339.5921536666665,2427.064964865536,3.6477153333333328,5.773502692062279e-06,5250100.0,4734106.470074369,0.0,0.0,0.0,0.0,666633.3333333334,1154642.8033523324
MAC000255.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,4983.342307666667,4431.566479219066,4.947777333333334,1.0969655114597836e-05,3407666.6666666665,2953235.284113566,0.0,0.0,333266.6666666667,577234.7991357879,3793400.0,3402795.79022897
MAC000256.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,7013.329385333333,5553.810047581676,4.695283666666667,1.5885003409825124e-05,7214000.0,2458016.7696742835,0.0,0.0,333433.3333333333,577523.4742703827,509300.0,882133.4762948292
MAC000258.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,1919.8584866666667,1675.7941343061957,4.003176333333333,3.3080709383604174e-05,7675166.666666667,3276605.7457883656,0.0,0.0,3474133.3333333335,5175802.745790582,2079133.3333333333,2104130.2843059255
MAC000271.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,1117.1878973333332,868.5352521252477,3.292184,1.493318452291016e-05,3227833.3333333335,2799855.7897387026,0.0,0.0,333266.6666666667,577234.7991357879,1388700.0,1205513.6125320194
MAC000272.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,3439.5867176666666,2195.8840038366,3.9299580000000005,2.9614185789929754e-05,6974466.666666667,3828735.0030177506,0.0,0.0,333366.6666666667,577408.0042165447,667166.6666666666,1155566.563783036
MAC000274.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,8384.067280666668,5267.57466914887,6.063168999999999,2.1377558326272858e-05,4836800.0,3178043.6733940584,0.0,0.0,333366.6666666667,577408.0042165447,333400.0,577465.7392434637
MAC004539.csv,0.4666666666666666,0.2886751345948129,0.0030000000000000005,0.003,0.012000000000000002,0.010583005244258363,3842095.6666666665,191033.6830360901,5.666666666666667,0.5773502691896258,1929.7232820000002,656.0410246930157,1.6676896666666667,5.773502692222525e-07,5025666.666666667,1173565.006010887,0.0,0.0,5459700.0,5094162.373737217,666633.3333333334,1154642.8033523324
