household_id,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Advanced Reidentification Rate,Standard Deviation Advanced Reidentification Rate,Reidentification Duration (NS)_mean,Reidentification Duration (NS)_std,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time,Average Decryption Time,Standard Deviation Decryption Time,Average Summation Operations Time,Standard Deviation Summation Operations Time,Average Deviation Operations Time,Standard Deviation Deviation Operations Time
MAC000248.csv,0.4266666666666667,0.32578111260988313,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,4772.329359333334,3179.3553218098546,5.7895666666666665,2.2941955743398888e-05,3335133.3333333335,3055673.824761624,0.0,0.0,2720866.6666666665,4712679.3072872395,695400.0,1204468.1315833973
MAC000252.csv,0.43333333333333335,0.32145502536643183,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,5151.100693,2965.6686889037446,8.496575333333334,1.006644591392498e-05,6624600.0,2094906.8809854055,0.0,0.0,508866.6666666667,881382.9209448827,669033.3333333334,1158799.7252904978
MAC000253.csv,0.43,0.32357379374726875,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,2344.125436,2713.422597022631,3.6477109999999997,2.080865204684034e-05,2721166.6666666665,2529142.234698028,333366.6666666667,577408.0042165447,333300.0,577292.5341627068,4112133.3333333335,5482194.306419039
MAC000255.csv,0.43333333333333335,0.32145502536643183,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,2824.561539,1683.3025469886718,4.947789333333334,1.6502525059527583e-05,8784466.666666666,2814846.877422169,676300.0,1171385.9611588316,1002100.0,1003452.7243472908,6119833.333333333,4539571.464723662
MAC000256.csv,0.43333333333333335,0.32145502536643183,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,5346.700358666667,6081.051591685249,4.6952869999999995,2.426932219903031e-05,2687766.6666666665,3048355.1242159,0.0,0.0,333266.6666666667,577234.7991357879,2912266.6666666665,3133185.895112726
MAC000258.csv,0.4033333333333333,0.34355979586286484,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,2490.8917946666666,1021.513611312238,4.003176,3.3451457367583905e-05,4217866.666666667,3949417.9701993223,0.0,0.0,333566.6666666667,577754.4143780585,1362333.3333333333,1180895.564109432
MAC000271.csv,0.42,0.33045423283716613,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,1043.1629746666667,1129.8658365377278,3.2921473333333338,1.8610033136394686e-05,6486666.666666667,3243371.326773013,0.0,0.0,333366.6666666667,577408.0042165447,1536866.6666666667,1365599.0346120393
MAC000272.csv,0.42,0.33045423283716613,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,3208.6464613333333,2395.137716826732,3.929978333333333,1.5947831618600374e-05,5061933.333333333,5093335.159140161,0.0,0.0,1167733.3333333333,1259882.063263595,1907866.6666666667,1042624.2723691663
MAC000274.csv,0.43333333333333335,0.32145502536643183,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,6457.811819333333,5531.614344983704,6.063174,2.0074859900036154e-05,9346400.0,3373264.3374037556,0.0,0.0,581700.0,1007533.954762816,1208866.6666666667,1063094.5411078609
MAC004539.csv,0.39666666666666667,0.3406366588218792,0.006666666666666633,0.006506407098647709,0.014,0.012767145334803704,3912429.0,342700.53557442833,11.333333333333334,1.5275252316519468,3069.8037953333333,980.6145817314431,1.6677176666666667,2.482606157519476e-05,6169000.0,1152718.6083342284,0.0,0.0,1004266.6666666666,1002703.671746211,666600.0,1154585.0683254136
