,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,66920.0076923,47309.05679699458,-100.9029727,156.2282935366899,3419010,3434848.678358658
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.53,0.25407785333546007,0.20533596402211846,0.3345047282483295,162.6,34.72175110791505,103.8153845,78.34080897546087,-1.1558658,0.6853717717668597,3551370,3515310.6589603145
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,10747.4153846,26130.859304951802,-87.4295827,59.21807758040138,955300,1615259.1673715329
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,-4782.9538461,41845.56822506906,-302.9448921,46.85897368573577,914310,2275737.1379401446
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,-693.8076922999999,43263.717245954394,-463.2830756,35.38045257307912,2667150,4042102.11241901
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,1787.1769231000003,46921.78314535145,-238.27333199999998,17.356787247796532,3044080,4262717.278867502
f5850315-552a-440f-9871-173212ad467f.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,-15463.2230767,55957.011501538225,-680.5180249,115.7088207191551,3376620,5022129.242728294
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,-10146.2461537,34996.08514193387,-316.5058716,118.73457358696761,1287330,3256347.7390918937
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.52,0.19888578520235065,0.15389854017529514,0.2730719188046793,159.1,34.346114125990375,-1008.2615384999995,15744.782852770351,-90.4858931,11.10681250988907,2072530,3629936.1880066157
