household_id,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Advanced Reidentification Rate,Standard Deviation Advanced Reidentification Rate,Reidentification Duration (NS)_mean,Reidentification Duration (NS)_std,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time,Average Decryption Time,Standard Deviation Decryption Time,Average Summation Operations Time,Standard Deviation Summation Operations Time,Average Deviation Operations Time,Standard Deviation Deviation Operations Time
MAC000248.csv,0.42,0.35156791662493886,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,3983.9843596666665,1687.148486867659,5.789577333333334,1.792577287969325e-05,3151366.6666666665,5458327.179945641,0.0,0.0,511833.3333333333,886521.3383406703,0.0,0.0
MAC000252.csv,0.43,0.3764306044943742,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,5665.915565,5146.22115506232,5.6643870000000005,4.9055030388663505,4583966.666666667,3977648.597266145,0.0,0.0,0.0,0.0,2539933.3333333335,2436028.7854073755
MAC000253.csv,0.45,0.3905124837953327,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,3919.258564333333,3672.7977903022725,2.4317836666666666,2.1059864318462105,5321833.333333333,6234184.495451938,2435933.3333333335,4219160.297183947,1511700.0,2618341.2058018716,2138700.0,3704337.0621475577
MAC000255.csv,0.39999999999999997,0.3605551275463989,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,3607.583308333333,3905.323040928347,3.298531,2.8566116412440454,3396366.6666666665,5882679.627800016,0.0,0.0,0.0,0.0,0.0,0.0
MAC000256.csv,0.41333333333333333,0.36678785875943787,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,4941.067923,6308.018139126953,3.130188333333333,2.7108226153299544,4243666.666666667,3691675.8692135112,0.0,0.0,0.0,0.0,423833.3333333333,734100.8672746092
MAC000258.csv,0.5,0.43588989435406733,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,2826.8468716666666,2820.031350275294,2.6687713333333334,2.3112237715592,2013000.0,3486618.27563615,0.0,0.0,0.0,0.0,3726366.6666666665,6454256.394297746
MAC000271.csv,0.5,0.43588989435406733,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,995.8721283333333,1534.0924650362228,2.194767,1.9007239774593785,3319733.3333333335,3152269.6415968817,0.0,0.0,451833.3333333333,782598.2898865377,663566.6666666666,1149331.180875788
MAC000272.csv,0.45999999999999996,0.3984971769034255,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,903.9164609999999,1141.4743606737463,2.619975333333333,2.268965196104236,3740066.6666666665,6477985.490361439,0.0,0.0,0.0,0.0,3465766.6666666665,6002883.953845296
MAC000274.csv,0.3933333333333333,0.35795716689756796,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,4697.419307,4231.999557139193,4.042110666666667,3.5005705222465284,3459566.6666666665,5992145.238838369,0.0,0.0,397700.0,688836.6061701425,0.0,0.0
MAC004539.csv,0.5,0.34698703145794946,0.0006666666666666666,0.0011547005383792516,0.0036666666666666666,0.001527525231651947,3583711.3333333335,99832.968263662,8.666666666666666,3.7859388972001824,2051.0983333333334,1097.110535704882,1.6676983333333333,1.2096831541126923e-05,3408033.3333333335,5902886.887221653,0.0,0.0,0.0,0.0,3474066.6666666665,6017259.975548117
