,Average Encryption Ratio,Standard Deviation Encryption Ratio,Average Reidentification Rate,Standard Deviation Reidentification Rate,Average Memory Consumption,Standard Deviation Memory Consumption,Average Summation Error,Standard Deviation Summation Error,Average Deviation Error,Standard Deviation Deviation Error,Average Encryption Time,Standard Deviation Encryption Time
e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,67609.6076923,39210.4264172483,-105.4430456,146.9556789482952,3392540,3878857.004095694
e363b1f3-f503-48b4-b87c-98fe07632c02.csv,0.48,0.20976176963403032,0.2515483979270863,0.3241337176716268,170.4,32.93495272671742,120.7846153,78.70561856912579,-0.9870959,0.6949085914213546,1935570,3139630.0988952327
e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,15965.1538462,29891.888175928354,-70.8318586,70.70333167033992,2467580,3547468.8744386625
e76658cf-88ea-4123-8715-0248909dd88b.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,9196.0,46941.83040799043,-294.5268107,62.99339053284265,2208400,2780257.8665376427
f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,11019.1153847,48194.71530799232,-473.1612837,45.398451996438396,2016520,3675607.3547404683
f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,15277.430769100001,51759.265423902914,-232.7958939,21.92413571076596,3213460,4013258.800304588
f5850315-552a-440f-9871-173212ad467f.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,3511.4307692,62956.49194121961,-668.4839083,155.43250847665777,1230900,1999781.7980969823
f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,2692.476923199999,43638.30009478997,-254.5513009,133.2202649772918,1307840,2854761.108199579
faea8eb7-c134-4c8b-99ac-c2c7ddd60d8b.csv,0.46,0.22211108331943574,0.2939023390145237,0.3168110036886664,154.3,27.337601292806294,3509.7461540000004,16793.590048776383,-91.5939928,14.723275929779923,3883180,3502856.356302509
