approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0010,534.9495ms
adaptive,0.05,10,0.0010,18.5235715s
adaptive,0.05,20,0.0010,35.902729s
adaptive,0.05,30,0.0040,51.7744715s
adaptive,0.05,40,0.0010,1m5.9280527s
adaptive,0.05,50,0.0010,1m19.6377406s
adaptive,0.05,60,0.0010,1m33.2376399s
adaptive,0.05,70,0.0000,1m45.1465992s
adaptive,0.05,80,0.0000,2m31.7294475s
adaptive,0.05,90,0.0020,2m49.408551s
