approach,tolerance,ratio,asr,time
adaptive,0.05,0,0.0220,4.7874202s
adaptive,0.05,10,0.0270,23.7162978s
adaptive,0.05,20,0.0180,41.4291562s
adaptive,0.05,30,0.0100,55.9547611s
adaptive,0.05,40,0.0110,1m14.7397033s
adaptive,0.05,50,0.0090,1m28.1972007s
adaptive,0.05,60,0.0110,1m39.5326643s
adaptive,0.05,70,0.0060,1m53.0755427s
adaptive,0.05,80,0.0050,1m55.5784872s
adaptive,0.05,90,0.0010,2m6.295332s
