filename,encryption_ratio,summation_error,deviation_error,encryption_time_ns,decryption_time_ns,summation_operations_time_ns,deviation_operations_time_ns
MAC000015.csv,0.10,3546.171154,-0.328628,0,0,2018100,0
MAC000017.csv,0.10,2430.661923,-0.088393,0,0,0,0
MAC000024.csv,0.10,7282.398769,-1.317281,0,0,0,0
MAC000033.csv,0.10,2931.264923,-0.044276,0,0,0,0
MAC000034.csv,0.10,8313.465231,-6.077359,0,0,0,7441700
MAC000044.csv,0.10,4438.772154,-0.233501,0,0,0,1174800
MAC000046.csv,0.10,4146.415615,-0.377020,0,0,0,0
MAC000047.csv,0.10,2223.785692,-0.009486,0,0,0,0
MAC000049.csv,0.10,12870.402154,-2.514604,0,0,0,0
MAC000055.csv,0.10,3933.869154,-0.201934,0,0,0,4009600
MAC000066.csv,0.10,2595.129154,-0.039527,0,0,0,0
MAC000067.csv,0.10,2996.592154,-0.049518,0,0,0,0
MAC000069.csv,0.10,2991.628923,-0.038871,0,0,10084500,2045500
MAC000108.csv,0.10,1346.302462,-0.015477,7358000,0,0,0
MAC000145.csv,0.10,3381.017923,-0.117460,0,0,0,0
MAC000147.csv,0.10,2654.208154,-0.104225,0,0,0,3016300
MAC000150.csv,0.10,2730.086692,-0.192159,0,0,3714800,0
MAC000151.csv,0.10,1419.512462,-0.013490,0,0,0,2626000
MAC000152.csv,0.10,2740.766923,-0.276190,0,0,0,0
MAC000153.csv,0.10,9732.920231,-1.321241,0,0,0,0
MAC000155.csv,0.10,3999.685385,-0.220876,3193800,0,0,0
MAC000158.csv,0.10,1571.963462,-0.025306,0,0,0,0
MAC000159.csv,0.10,3737.968154,-0.130035,0,0,0,0
MAC000160.csv,0.10,2542.524692,-0.098756,0,0,0,0
MAC000162.csv,0.10,1990.614462,-0.025150,0,0,6895000,0
MAC000163.csv,0.10,3615.600154,-0.349711,0,0,0,7936000
MAC000166.csv,0.10,3861.521923,-0.100602,0,0,0,0
MAC000167.csv,0.10,1615.152000,-0.002974,0,0,0,0
MAC000169.csv,0.10,2498.303923,-0.085675,0,0,0,0
MAC000170.csv,0.10,3988.607923,-0.121802,0,0,0,0
MAC000171.csv,0.10,1072.968231,-0.050163,0,0,0,0
MAC000173.csv,0.10,2241.833923,-0.055678,0,0,0,0
MAC000174.csv,0.10,6719.507615,-0.418613,0,0,0,0
MAC000175.csv,0.10,3115.218923,-0.031104,0,0,0,0
MAC000176.csv,0.10,1854.029692,-0.011315,0,0,0,0
MAC000177.csv,0.10,2530.074154,-0.166151,0,0,9077800,9856700
MAC000178.csv,0.10,3525.647615,-0.180559,0,0,1028000,0
MAC000179.csv,0.10,2394.929692,-0.121109,0,0,0,0
MAC000180.csv,0.10,3167.334692,-0.369478,0,0,0,0
MAC000185.csv,0.10,2272.715692,-0.111126,0,0,0,0
MAC000186.csv,0.10,1488.822692,-0.035040,0,0,0,0
MAC000187.csv,0.10,3280.945923,-0.108028,10547800,0,0,5592900
MAC000188.csv,0.10,1699.724462,-0.024879,0,0,0,0
MAC000189.csv,0.10,3661.735385,-0.418669,0,0,0,0
MAC000190.csv,0.10,2592.545923,-0.058169,0,0,0,0
MAC000191.csv,0.10,5108.864846,-0.719636,0,0,0,0
MAC000192.csv,0.10,2855.066154,-0.120010,0,0,0,4944200
MAC000193.csv,0.10,3695.329692,-0.270816,2678500,0,0,0
MAC000194.csv,0.10,3974.509154,-0.323188,1476100,0,0,0
MAC000198.csv,0.10,3636.129154,-0.043687,0,0,10491900,0
MAC000199.csv,0.10,2357.390923,-0.055876,0,0,0,0
MAC000201.csv,0.10,3547.016154,-0.078438,0,0,0,0
MAC000203.csv,0.10,2505.191923,-0.073053,0,0,0,0
MAC000205.csv,0.10,3996.074923,-0.230998,0,0,0,0
MAC000207.csv,0.10,5304.884385,-0.447700,0,0,4590000,0
MAC000209.csv,0.10,1120.486462,-0.006228,0,0,0,0
MAC000211.csv,0.10,2777.443923,-0.138929,0,0,0,0
MAC000214.csv,0.10,2830.631923,-0.089117,0,0,0,10510800
MAC000218.csv,0.10,5163.241385,-0.283247,0,0,0,439700
MAC000219.csv,0.10,2626.790923,-0.024873,0,0,0,0
MAC000221.csv,0.10,4234.301154,-0.363364,6160400,0,0,0
MAC000222.csv,0.10,4471.549769,-1.931579,0,0,5941000,0
MAC000226.csv,0.10,3914.788923,-0.234501,0,0,0,0
MAC000230.csv,0.10,3114.916692,-0.253958,0,0,0,0
MAC000238.csv,0.10,3089.098154,-0.352693,0,0,0,0
MAC000239.csv,0.10,2867.564923,-0.050210,0,0,0,0
MAC000243.csv,0.10,3728.873385,-0.447676,0,0,0,0
MAC000244.csv,0.10,2736.828923,-0.013911,0,0,0,0
MAC000245.csv,0.10,8622.392538,-0.622187,0,0,0,10043900
MAC000246.csv,0.10,5085.537923,-0.345726,0,0,0,0
MAC000248.csv,0.10,3927.538154,-0.279178,0,0,0,0
MAC000252.csv,0.10,8681.466462,-1.277199,0,0,0,0
MAC000253.csv,0.10,3718.685923,-0.162636,0,0,0,0
MAC000255.csv,0.10,5927.772846,-0.314534,0,0,10190300,0
MAC000256.csv,0.10,9303.152000,-0.275264,0,0,0,5190300
MAC000258.csv,0.10,3110.216154,-0.174627,0,0,0,0
MAC000271.csv,0.10,2565.865692,-0.152786,0,0,3089700,0
MAC000272.csv,0.10,3014.296692,-0.190759,8200300,0,0,0
MAC000274.csv,0.10,11403.343923,-0.474644,0,0,0,0
MAC004539.csv,0.10,2144.856923,-0.046863,0,0,0,5717000
MAC000015.csv,0.20,2728.111462,-0.393473,1146900,0,0,9034800
MAC000017.csv,0.20,1248.655154,-0.068994,0,0,0,0
MAC000024.csv,0.20,3962.347538,-1.577285,0,0,0,0
MAC000033.csv,0.20,1533.040615,-0.098746,0,0,0,0
MAC000034.csv,0.20,4017.166000,-10.130252,0,0,0,0
MAC000044.csv,0.20,3839.662000,-0.243394,0,0,0,5416700
MAC000046.csv,0.20,2440.284231,-0.378546,0,0,10172000,0
MAC000047.csv,0.20,974.645692,-0.009834,0,0,0,0
MAC000049.csv,0.20,8843.143231,-2.805738,0,0,0,0
MAC000055.csv,0.20,3281.983000,-0.224791,0,0,0,0
MAC000066.csv,0.20,1395.222385,-0.049967,9033000,0,0,5129600
MAC000067.csv,0.20,1678.840615,-0.040427,585900,0,0,0
MAC000069.csv,0.20,2423.144769,-0.041789,0,0,5524600,0
MAC000108.csv,0.20,1177.086923,-0.015505,0,0,0,0
MAC000145.csv,0.20,2877.670538,-0.110444,0,0,0,0
MAC000147.csv,0.20,1374.429385,-0.085565,0,0,0,0
MAC000150.csv,0.20,2269.264077,-0.195999,0,0,0,0
MAC000151.csv,0.20,1233.000923,-0.012276,0,0,0,0
MAC000152.csv,0.20,2278.467077,-0.227934,0,0,4858500,0
MAC000153.csv,0.20,5963.441154,-1.406699,0,0,0,10154000
MAC000155.csv,0.20,3300.313231,-0.200323,0,0,0,1218200
MAC000158.csv,0.20,1354.197923,-0.034341,10121600,0,0,0
MAC000159.csv,0.20,3048.526000,-0.139145,0,0,0,0
MAC000160.csv,0.20,1313.429923,-0.140462,0,0,0,0
MAC000162.csv,0.20,1782.294154,-0.027899,0,0,0,0
MAC000163.csv,0.20,2981.109231,-0.369667,0,0,0,0
MAC000166.csv,0.20,2480.539615,-0.090061,0,0,0,0
MAC000167.csv,0.20,1543.342000,-0.002516,5209700,0,8003800,0
MAC000169.csv,0.20,1197.219154,-0.082838,0,0,0,0
MAC000170.csv,0.20,3392.572538,-0.117923,0,0,0,9440500
MAC000171.csv,0.20,973.886692,-0.054226,0,0,0,0
MAC000173.csv,0.20,1015.853154,-0.056560,0,0,2788200,0
MAC000174.csv,0.20,4910.007462,-0.456372,5194200,0,2054700,0
MAC000175.csv,0.20,1776.448154,-0.025300,0,0,0,0
MAC000176.csv,0.20,1456.033846,-0.022329,0,0,0,5189900
MAC000177.csv,0.20,1209.390615,-0.148958,2857600,0,0,1061800
MAC000178.csv,0.20,1857.771000,-0.169455,0,0,0,0
MAC000179.csv,0.20,1974.525077,-0.111961,0,0,0,0
MAC000180.csv,0.20,2674.326077,-0.357346,0,0,0,0
MAC000185.csv,0.20,1085.890923,-0.111513,0,0,0,4275900
MAC000186.csv,0.20,237.371923,-0.044785,0,0,0,0
MAC000187.csv,0.20,1939.932385,-0.109291,0,0,0,0
MAC000188.csv,0.20,1484.970923,-0.025261,0,0,0,0
MAC000189.csv,0.20,1873.965231,-0.459023,8013900,0,8535000,0
MAC000190.csv,0.20,1303.971154,-0.049994,1142000,0,0,0
MAC000191.csv,0.20,3038.980385,-0.955151,0,0,0,0
MAC000192.csv,0.20,1604.613385,-0.097937,0,0,0,0
MAC000193.csv,0.20,3004.705538,-0.403360,0,0,0,0
MAC000194.csv,0.20,2851.353154,-0.231756,0,0,0,0
MAC000198.csv,0.20,2128.898077,-0.128703,0,0,5262400,10080800
MAC000199.csv,0.20,1140.954154,-0.048394,0,0,0,0
MAC000201.csv,0.20,2225.098615,-0.083996,0,0,0,0
MAC000203.csv,0.20,1213.237154,-0.071779,0,0,0,0
MAC000205.csv,0.20,3570.014308,-0.195959,0,0,0,0
MAC000207.csv,0.20,4540.617462,-0.413689,9025700,0,0,0
MAC000209.csv,0.20,1021.440923,-0.006281,0,0,5453300,0
MAC000211.csv,0.20,2354.801308,-0.123584,0,0,0,0
MAC000214.csv,0.20,1516.759154,-0.088497,0,0,0,0
MAC000218.csv,0.20,4504.467231,-0.247489,0,0,0,0
MAC000219.csv,0.20,1371.828154,-0.024639,5103900,0,0,10893200
MAC000221.csv,0.20,3662.143000,-0.336518,0,0,0,0
MAC000222.csv,0.20,1262.232077,-1.963448,0,0,0,0
MAC000226.csv,0.20,3335.974769,-0.246192,0,0,0,0
MAC000230.csv,0.20,2660.076077,-0.246363,0,0,0,0
MAC000238.csv,0.20,2433.344000,-0.375622,5116700,0,0,5086500
MAC000239.csv,0.20,1635.064154,-0.047399,0,0,0,0
MAC000243.csv,0.20,3126.592000,-0.407366,0,0,0,0
MAC000244.csv,0.20,1482.004154,-0.009793,0,0,0,0
MAC000245.csv,0.20,6665.913615,-0.635904,0,0,10335000,0
MAC000246.csv,0.20,4552.244538,-0.348640,0,0,1308500,5581800
MAC000248.csv,0.20,3242.746000,-0.300949,0,0,0,0
MAC000252.csv,0.20,3773.217385,-1.803138,0,0,0,0
MAC000253.csv,0.20,3100.684538,-0.166367,0,0,0,0
MAC000255.csv,0.20,4179.577462,-0.292367,0,0,0,0
MAC000256.csv,0.20,5890.710000,-0.285041,0,0,0,0
MAC000258.csv,0.20,1747.374615,-0.184592,10376400,0,0,0
MAC000271.csv,0.20,2140.617846,-0.141139,356600,0,0,0
MAC000272.csv,0.20,2512.834077,-0.189308,0,0,0,0
MAC000274.csv,0.20,7418.973769,-0.535634,0,0,0,0
MAC004539.csv,0.20,951.528154,-0.038415,0,0,0,10560300
MAC000015.csv,0.30,1228.935615,-0.351855,0,0,0,0
MAC000017.csv,0.30,977.210846,-0.060501,10546800,0,2254500,5268500
MAC000024.csv,0.30,2151.516154,-1.414726,0,0,0,1006200
MAC000033.csv,0.30,1193.350769,-0.088795,0,0,0,1094200
MAC000034.csv,0.30,41.199846,-10.169211,4086800,0,0,0
MAC000044.csv,0.30,2368.158923,-0.227782,1204400,0,0,0
MAC000046.csv,0.30,1890.054846,-0.329753,0,0,0,0
MAC000047.csv,0.30,699.000615,-0.009316,0,0,0,0
MAC000049.csv,0.30,5187.736923,-2.542153,5031300,0,0,0
MAC000055.csv,0.30,1860.327923,-0.206938,0,0,0,0
MAC000066.csv,0.30,1086.787308,-0.044240,0,0,0,0
MAC000067.csv,0.30,1394.997538,-0.036171,0,0,8156800,9058500
MAC000069.csv,0.30,987.945692,-0.040081,0,0,0,0
MAC000108.csv,0.30,79.539692,-0.014739,0,0,0,0
MAC000145.csv,0.30,1452.194231,-0.101336,9607300,0,0,0
MAC000147.csv,0.30,1080.590308,-0.077605,1028300,0,0,0
MAC000150.csv,0.30,1807.258231,-0.204911,0,0,0,0
MAC000151.csv,0.30,116.393692,-0.012459,0,0,0,0
MAC000152.csv,0.30,1898.420000,-0.192947,0,0,0,0
MAC000153.csv,0.30,3738.192385,-1.418665,0,0,0,0
MAC000155.csv,0.30,1835.186154,-0.184991,0,0,7689900,10084100
MAC000158.csv,0.30,210.362692,-0.034167,0,0,0,0
MAC000159.csv,0.30,1533.980154,-0.138259,10065000,0,0,0
MAC000160.csv,0.30,1044.340846,-0.149516,0,0,2578000,0
MAC000162.csv,0.30,641.016154,-0.026608,0,10248900,0,5180000
MAC000163.csv,0.30,1485.200154,-0.358429,4866800,0,0,0
MAC000166.csv,0.30,2021.285000,-0.101473,1702600,0,0,0
