household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000248.csv,0.3,0.0,0.5012406947890818,0.0,147.0,0.0,1716.052154,0.0,-0.350898,0.0,0.0,0.0
MAC000252.csv,0.7,0.0,0.0,0.0,124.0,0.0,-2500.743538,0.0,-1.089759,0.0,5367000.0,0.0
MAC000253.csv,0.3,0.0,0.5012406947890818,0.0,147.0,0.0,1558.325462,0.0,-0.159638,0.0,0.0,0.0
MAC000255.csv,0.3,0.0,0.5012406947890818,0.0,147.0,0.0,3412.664538,0.0,-0.265269,0.0,6554000.0,0.0
MAC000256.csv,0.7,0.0,0.0,0.0,124.0,0.0,-3552.757385,0.0,-0.294901,0.0,0.0,0.0
MAC000258.csv,0.4,0.0,0.2395037220843672,0.0,90.0,0.0,98.49,0.0,-0.174835,0.0,1506100.0,0.0
MAC000271.csv,0.4,0.0,0.2395037220843672,0.0,90.0,0.0,400.972462,0.0,-0.132889,0.0,0.0,0.0
MAC000272.csv,0.3,0.0,0.5012406947890818,0.0,147.0,0.0,2087.184231,0.0,-0.18089300000000003,0.0,3569500.0,0.0
MAC000274.csv,0.7,0.0,0.0,0.0,124.0,0.0,-2328.659615,0.0,-0.7182559999999999,0.0,10385800.0,0.0
MAC004539.csv,0.4,0.0,0.2395037220843672,0.0,90.0,0.0,496.619538,0.0,-0.033365,0.0,5946800.0,0.0
